,ID_Fatura,UC,Municipio,Bairro_Cidade,Endereco_Complemento,Campus_Name,Campus_Unique_Name,Grupo_Tarifario,Fase,valor_total_RS,pagina_correspondente,valor_faturado_consumo,valor_faturado_band_amar,valor_faturado_band_verm,valor_faturado_consumo_P,valor_faturado_consumo_FP,valor_faturado_ener_reat_exc_P,valor_faturado_ener_reat_exc_FP,valor_faturado_demanda,valor_faturado_demanda_ultr,valor_faturado_cosip,valor_faturado_custo_disp_sistema,valor_faturado_comp_viol_meta_continuidade,Quantidade_consumo,Quantidade_consumo_P,Quantidade_consumo_FP,Quantidade_ener_reat_exc_P,Quantidade_ener_reat_exc_FP,Quantidade_demanda,Quantidade_demanda_ultr,Quantidade_custo_disp_sistema,Medido_consumo,Medido_consumo_P,Medido_consumo_FP,Medido_ener_reat_exc_P,Medido_ener_reat_exc_FP,Medido_demanda,Medido_demanda_ultr,Medido_energia_reat_indutiva,MM_YY_ref,year,month,has_demanda,has_been_charged_by_demanda_ultr,has_been_refunded,real_contracted_value_for_demanda,diff_demanda_contratada_medida,ratio_medido_faturado,demanda_tarifa_cost_real_por_kW,lost_money_sobrecontratacao_demanda
866,01-20184204437342-8,49292945,BALNEARIO CAMBORIU,NOVA ESPERANCA (BC),"AV LOURIVAL CESARIO PEREIRA, 100, UDESC",CEFSI,CEFSI_Nova-Esperanca_A4_Lourival-Cesario.100,A-4,TR-TRIFASICO,72,20,77,7,22,76,82,4,49,47,99,88,47,19,71,60,21,85,29,51,52,8,51,50,73,2,9,3,68,57,2018_09,2018,9,True,False,False,235.0,205.5,0.13,12.68,20
867,01-20184241758945-87,47571197,CHAPECO,CHAP - CENTRO,"R 7 DE SETEMBRO, 91, D TERREO",CEO,CEO_Centro_B3_7.Set.91_D-Terreo,B-3,TR-TRIFASICO,18,22,44,86,24,75,44,73,33,22,26,64,48,33,63,50,74,65,66,16,62,25,26,80,17,77,91,79,82,45,2018_09,2018,9,False,False,False,0.0,0.0,,,94
868,01-20184241657244-40,48665160,GUATAMBU,GUAT - RURAL,"LN PORTO CHALANA,, FAZENDA EXPERIMENTAL CEO - FACEO",CEO,CEO_Rural_B3_Fazenda-Experimental,B-3,MO-MONOFASICO,23,23,98,17,89,7,56,63,33,81,80,42,23,40,83,78,9,48,61,12,97,73,44,84,57,86,75,38,52,43,2018_09,2018,9,False,False,False,0.0,0.0,,,76
869,01-20184233714036-45,45175634,SAO BENTO DO SUL,BRASILIA,"AV PREFEITO ORNITH BOLLMANN, 0, CEDUP ENTRE 480 - 581",CEPLAN,CEPLAN_Brasilia_A4,A-4,TR-TRIFASICO,84,24,12,10,50,9,15,33,18,60,78,77,24,53,70,35,42,56,91,83,85,85,55,97,39,42,12,60,90,93,2018_09,2018,9,True,False,False,60.0,12.6,0.79,12.6,52
870,01-20183824763684-30,12183828,FLORIANOPOLIS,FLORIANOPOLIS-CENTRO,"R VISC OURO PRETO, 457, ",FAED,FAED_Centro_B3,B-3,TR-TRIFASICO,79,2,1,23,36,20,35,92,10,67,10,1,59,92,55,63,57,72,5,11,51,73,86,70,58,15,48,24,57,26,2018_05,2018,5,False,False,False,0.0,0.0,,,37
871,01-20183884857947 -84,28925301,JOINVILLE,SAGUACU - JVE,"R PAST GUILHERME RAU,1, UDESC RADIO EDUCATIVA DE JLLE - MIRANTE",CCT,CCT_Saguacu_B3_Radio_Mirante,B-3,MO-MONOFASICO,90,7,90,91,82,18,15,40,89,23,71,34,47,37,98,53,89,78,58,50,71,98,81,19,73,3,30,78,10,31,2018_05,2018,5,False,False,False,0.0,0.0,,,77
872,01-20183904619079-88,28925310,JOINVILLE,AMERICA - JVE,"R OTTO BOEHM, 30, SL6 CX7 - UDESC FUNDACAO",CCT,CCT_America_B3_Radio_CX_7,B-3,BI-BIFASICO,31,10,68,37,8,36,3,80,37,57,10,47,47,98,57,88,16,23,17,91,86,16,50,13,73,35,57,33,14,96,2018_05,2018,5,False,False,False,0.0,0.0,,,96
873,01-20183908144430-15,26445418,LAGES,CIDADE ALTA - LAG*,"R DAS TORRES, 2090, AREA INDUSTRIAL - UDESC RADIO LAGES",CAV,CAV_Cidade-Alta_B3_Radio,B-3,TR-TRIFASICO,60,12,70,79,39,10,7,14,63,45,11,22,95,54,99,25,65,17,5,23,5,14,11,42,94,53,73,80,9,35,2018_05,2018,5,False,False,False,0.0,0.0,,,19
874,01-20183904988075-38,12184158,FLORIANOPOLIS,COQUEIROS - FNS,"R PASCOAL SIMONE, 212, ",CEFID,CEFID_Coqueiros_A4_P.Simone.212,A-4,TR-TRIFASICO,61,5,63,54,1,75,96,86,16,49,96,8,7,84,78,23,39,20,68,96,94,63,73,16,10,59,37,16,13,59,2018_05,2018,5,True,False,False,187.0,-0.2,1.0,13.58,6
875,01-20183904988333-21,20665025,FLORIANOPOLIS,FLORIANOPOLIS-CENTRO,"R SALDANHA MARINHO, 47, ",Museu,Museu_Centro_A4,A-4,TR-TRIFASICO,91,6,86,61,15,43,14,21,76,65,35,37,81,66,77,49,44,58,34,7,83,60,88,90,14,28,37,26,83,75,2018_05,2018,5,True,False,False,30.0,8.3,0.72,13.56,94
876,01-20183904992427 -87,26454336,JOINVILLE,BOM RETIRO -JVE,"R TTE ANTONIO JOAO,, CAMPUS UNIVER. FACULD. ENGENHARIA",CCT,CCT_B.Retiro_A4_Facul.Eng,A-4,TR-TRIFASICO,4,8,80,78,78,59,1,35,38,75,88,91,27,41,6,26,83,90,91,98,99,48,39,42,24,31,3,72,72,3,2018_05,2018,5,True,True,False,600.0,-45.0,1.07,13.56,31
877,01-20183854690246-15,22814907,IBIRAMA,CENTRO / IB,"R DOUTOR GETULIO VARGAS, 2678, SALA 03",CEAVI,CEAVI_Centro_A4,A-4,TR-TRIFASICO,4,18,44,38,12,92,28,17,83,68,52,51,17,23,79,15,2,51,95,7,8,84,78,89,13,69,23,46,79,80,2018_05,2018,5,True,False,False,75.0,57.9,0.23,13.56,44
878,01-20183854690798-41,46190068,IBIRAMA,BELA VISTA / IB,"R DOUTOR GETULIO VARGAS, 2822, CEAVI",CEAVI,CEAVI_Bela-Vista_A4_Dr.Getulio-Vargas.2822,A-4,TR-TRIFASICO,49,19,93,41,12,38,48,79,97,60,70,1,53,78,17,61,23,43,55,98,60,90,95,73,28,82,34,52,54,29,2018_05,2018,5,True,False,False,215.0,141.2,0.34,13.56,85
879,01-20183904988156 -38,23421615,FLORIANOPOLIS,SANTA MONICA - FNS,"AV MADRE BENVENUTA, 2007, REITORIA",UDESC-CAMPUS-I,UDESC-CAMPUS-I_Santa-Monica_A4,A-4,TR-TRIFASICO,60,26,62,20,33,83,25,43,1,72,40,21,78,62,42,36,35,58,20,71,74,83,41,84,40,22,73,82,20,15,2018_05,2018,5,True,True,False,720.0,-102.0,1.14,13.56,92
880,01-20183842379555-49,24712095,FLORIANOPOLIS,FLORIANOPOLIS-CENTRO,"AV DO ANTAO,, ",Reitoria,Reitoria_Centro_B3,B-3,TR-TRIFASICO,88,1,35,40,38,61,58,74,23,18,75,82,63,43,80,39,81,34,59,46,85,64,73,88,30,2,21,9,1,28,2018_05,2018,5,False,False,False,0.0,0.0,,,95
881,01-20183894333591-4,10061792,FLORIANOPOLIS,COQUEIROS - FNS,"R SAO CRISTOVAO, 177, ",CEFID,CEFID_Coqueiros_B3_S.Cristovao.177,B-3,MO-MONOFASICO,29,3,73,3,39,33,32,64,37,82,99,41,8,96,76,95,63,98,53,96,54,23,43,57,74,28,63,29,61,52,2018_05,2018,5,False,False,False,0.0,0.0,,,68
882,01-20183894332429-42,10065585,FLORIANOPOLIS,COQUEIROS - FNS,"R PASCOAL SIMONE, 149, ",CEFID,CEFID_Coqueiros_B3_P.Simone.149,B-3,TR-TRIFASICO,15,4,39,90,51,99,28,97,65,44,36,33,66,55,32,22,77,65,88,79,30,53,2,85,79,11,85,69,18,56,2018_05,2018,5,False,False,False,0.0,0.0,,,54
883,01-20183904619073-0,28735561,JOINVILLE,AMERICA - JVE,"R OTTO BOEHMM, 48, SL3 CX4",CCT,CCT_America_B3_Radio_CX_4,B-3,TR-TRIFASICO,70,9,18,97,67,19,51,23,95,42,23,4,28,6,17,41,93,30,53,11,65,8,81,53,97,17,53,94,53,94,2018_05,2018,5,False,False,False,0.0,0.0,,,97
884,01-20183884715715-3,48665110,LAGES,MACACOS - LAG*,"LOC MACACOS,, FAZENDA EXPERIMENTAL DO CAV",CAV,CAV_Macacos_B3_Fazenda,B-3,MO-MONOFASICO,20,11,50,52,90,72,79,56,79,45,91,93,29,29,22,32,77,53,67,13,4,37,16,43,78,40,73,52,69,73,2018_05,2018,5,False,False,False,0.0,0.0,,,43
885,01-20183869769391-21,42565431,LAGUNA,PRAIA DO GI - LAG,"AV PRES CASTELO BRANCO,0, RESTAURANTE ESCOLA",CERES,CERES_Praia-do-Gi_B3_Restaurante-Escola,B-3,TR-TRIFASICO,98,13,17,29,30,4,51,24,60,5,48,65,46,76,44,96,40,74,27,75,56,60,94,48,65,89,77,48,2,92,2018_05,2018,5,False,False,False,0.0,0.0,,,15
886,01-20183899666741-5,25576640,LAGUNA,PROGRESSO - LAG,"R CEL FERNANDES MARTINS,, GINASIO COBERTO BERTHOLDO WERNER",CERES,CERES_Progresso_B3_Ginasio,B-3,TR-TRIFASICO,68,14,59,52,69,81,16,97,60,16,65,81,86,29,95,22,59,43,30,72,66,2,20,8,36,58,43,39,38,47,2018_05,2018,5,False,False,False,0.0,0.0,,,28
887,01-20183837153370-85,2102650,IBIRAMA,BELA VISTA / IB,"R 7 DE SETEMBRO, 200, ",CEAVI,CEAVI_Bela-Vista_B3_7.Set.200,B-3,TR-TRIFASICO,32,16,54,47,20,98,6,49,78,42,67,10,10,1,65,66,19,95,50,17,73,44,53,59,49,72,24,67,45,67,2018_05,2018,5,False,False,False,0.0,0.0,,,58
888,01-20183837153461-39,2102811,IBIRAMA,BELA VISTA / IB,"R PROF® HELENA LAUN, 236, ",CEAVI,CEAVI_Bela-Vista_B3_Prof.Helena-Laun.236,B-3,MO-MONOFASICO,32,17,89,58,85,33,71,53,78,78,35,5,1,94,70,76,93,99,44,39,61,45,53,5,71,57,68,77,18,40,2018_05,2018,5,False,False,False,0.0,0.0,,,77
889,01-20183847987309-42,21350656,BALNEARIO CAMBORIU,CENTRO B CAMB (BC),"AV CENTRAL, 413, ",CEFSI,CEFSI_Centro_B3_Av.Central.413_UC-21350656,B-3,TR-TRIFASICO,53,20,29,2,9,62,83,77,20,80,26,16,75,49,75,89,54,74,62,31,26,9,54,50,85,5,58,51,55,39,2018_05,2018,5,False,False,False,0.0,0.0,,,10
890,01-20183847987330-39,28034857,BALNEARIO CAMBORIU,CENTRO B CAMB (BC),"AV CENTRAL, 413, ",CEFSI,CEFSI_Centro_B3_Av.Central.413_UC-28034857,B-3,TR-TRIFASICO,53,21,36,69,59,94,33,85,56,17,77,59,12,47,56,41,58,74,27,26,6,45,86,62,7,32,3,83,29,57,2018_05,2018,5,False,False,False,0.0,0.0,,,94
891,01-20183824652389-30,32256570,PALMITOS,CENTRO,"AV BRASIL,, ",CEO,CEO_Centro_B3_Av.Brasil,B-3,TR-TRIFASICO,38,22,55,91,48,93,59,82,90,47,4,86,37,4,90,74,92,50,18,78,50,3,9,45,66,34,55,64,98,83,2018_05,2018,5,False,False,False,0.0,0.0,,,28
892,01-20183908238989 - 23,47553474,CHAPECO,CHAP - CENTRO,"R SETE DE SETEMBRO, 91, AP101 ED PERETTI - DPTO CURSO ENFERMAGEM",CEO,CEO_Centro_B3_7.Set.91_Departamento-Enfermagem,B-3,TR-TRIFASICO,39,23,17,9,46,6,57,25,9,76,7,30,54,15,22,10,79,32,87,80,56,89,95,33,38,85,46,88,9,72,2018_05,2018,5,False,False,False,0.0,0.0,,,92
893,01-20183884731496-74,22037099,PINHALZINHO,PINH - RURAL,"LN BONITA,, KM 01",CEO,CEO_Pinh_B3_Km01,B-3,TR-TRIFASICO,85,24,73,77,10,41,30,12,48,36,37,38,8,95,70,32,54,34,38,5,1,34,46,97,57,41,37,10,70,91,2018_05,2018,5,False,False,False,0.0,0.0,,,42
894,01-20183847916114-63,26132010,SAO BENTO DO SUL,CENTENARIO,"R LUIZ FERNANDO HASTREITER, 150, ",CEPLAN,CEPLAN_Centenario_B3,B-3,TR-TRIFASICO,26,25,46,73,48,13,25,7,55,13,50,10,84,67,64,31,93,84,3,62,64,88,68,77,74,49,66,48,44,57,2018_05,2018,5,False,False,False,0.0,0.0,,,96
895,01-20183847729686-3,21363677,FLORIANOPOLIS,ITACORUBI - FNS,"SV CAMINHO DO PORTO,, CONJUNTO ESPORTIVO",Reitoria,Reitoria_Itacorubi_B3_Conjunto-Esportivo,B-3,TR-TRIFASICO,88,1,47,6,19,54,62,11,91,97,44,24,6,96,47,40,35,45,44,35,17,41,85,41,99,30,6,88,86,74,2018_05,2018,5,False,False,False,0.0,0.0,,,92
896,01-20183894333792-58,10061849,FLORIANOPOLIS,COQUEIROS - FNS,"R SAO CRISTOVAO, 275, ",CEFID,CEFID_Coqueiros_UC_2,B-3,TR-TRIFASICO,56,3,91,44,31,75,43,72,90,70,4,55,76,51,85,44,57,17,51,95,89,47,5,54,70,47,80,52,24,97,2018_05,2018,5,False,False,False,0.0,0.0,,,83
897,01-20183894332435-45,10065593,FLORIANOPOLIS,COQUEIROS - FNS,"R PASCOAL SIMONE, 163, ",CEFID,CEFID_Coqueiros_B3_P.Simone.163,B-3,TR-TRIFASICO,82,4,42,26,18,78,1,53,74,12,22,14,56,32,4,69,96,56,94,36,73,14,56,73,75,20,86,7,4,44,2018_05,2018,5,False,False,False,0.0,0.0,,,46
898,01-20183904619075-27,28735588,JOINVILLE,AMERICA - JVE,"R OTTO BOEHMM, 48, SL6 CX6",CCT,CCT_America_B3_Radio_CX_6,B-3,TR-TRIFASICO,55,9,84,27,42,10,28,15,11,82,12,45,70,69,18,9,13,39,69,28,38,81,57,23,79,14,19,35,58,57,2018_05,2018,5,False,False,False,0.0,0.0,,,91
899,01-20183904992569-71,12216955,LAGES,CONTA DINHEIRO- LAG*,"R PAULO ALVES DE LIZ,, TELEMED",CAV,CAV_Conta-Dinheiro_A4_Telemed,A-4,TR-TRIFASICO,14,11,95,88,57,18,2,17,42,13,57,69,96,50,63,76,14,44,51,39,80,74,17,55,42,77,89,64,63,11,2018_05,2018,5,True,False,False,440.0,24.1,0.95,13.56,70
900,01-20183869769380-5,51262476,LAGUNA,PROGRESSO - LAG,"AV ENG COLOMBO MACHADO SALLES,0, ",CERES,CERES_Progresso_B3_Colombo-Sales.0,B-3,TR-TRIFASICO,61,13,88,73,78,34,8,64,19,71,74,52,44,75,1,4,34,72,85,25,79,80,50,97,43,94,49,35,40,5,2018_05,2018,5,False,False,False,0.0,0.0,,,42
901,01-20183904996246-84,12264488,LAGUNA,PROGRESSO - LAG,"R CEL FERNANDES MARTINS,, COL COMERCIAL LAGUNENSE",CERES,CERES_Progresso_A4_Col.Comercial-Laguense,A-4,TR-TRIFASICO,84,14,43,65,25,9,31,21,13,58,44,92,3,72,76,33,97,87,95,56,73,75,47,18,17,46,7,23,76,91,2018_05,2018,5,True,False,False,345.0,143.5,0.58,13.56,49
902,01-20183837153463-64,2102668,IBIRAMA,BELA VISTA / IB,"R PROF HELENA LAUN, 120, FUNDOS",CEAVI,CEAVI_Bela-Vista_B3_Prof.Helena-Laun.120.Fundos,B-3,MO-MONOFASICO,72,16,34,66,94,39,20,9,87,52,15,68,42,93,48,85,41,32,22,5,78,62,39,43,21,19,97,67,21,25,2018_05,2018,5,False,False,False,0.0,0.0,,,96
903,01-20183837153471-92,2102889,IBIRAMA,BELA VISTA / IB,"R PROF HELENA LAUN, 120, ",CEAVI,CEAVI_Bela-Vista_B3_Prof.Helena-Laun.120,B-3,TR-TRIFASICO,82,17,67,40,6,51,57,51,86,88,51,97,29,17,60,62,76,41,10,65,39,30,48,56,75,44,63,70,75,93,2018_05,2018,5,False,False,False,0.0,0.0,,,42
904,01-20183847987327-24,27299555,BALNEARIO CAMBORIU,CENTRO B CAMB (BC),"AV CENTRAL, 413, ",CEFSI,CEFSI_Centro_B3_Av.Central.413_UC-27299555,B-3,TR-TRIFASICO,65,20,11,23,59,34,37,77,61,34,68,94,5,86,85,66,33,78,94,50,42,46,35,63,70,12,44,48,54,11,2018_05,2018,5,False,False,False,0.0,0.0,,,12
905,01-20183859796060-38,49292945,BALNEARIO CAMBORIU,NOVA ESPERANCA (BC),"AV LOURIVAL CESARIO PEREIRA, 100, UDESC",CEFSI,CEFSI_Nova-Esperanca_A4_Lourival-Cesario.100,A-4,TR-TRIFASICO,58,21,67,28,54,34,23,47,39,38,11,50,56,22,36,96,6,42,74,41,33,15,53,18,34,27,27,15,65,28,2018_05,2018,5,True,False,False,235.0,174.9,0.26,13.56,80
906,01-20183904997870-71,41399880,CHAPECO,CHAP - STO ANTONIO,"R BELONI TROMBETA ZANIN, 680, E",CEO,CEO_Sto-Antonio_A4_Beloni-Zanin.600,A-4,TR-TRIFASICO,85,22,85,83,61,80,16,36,24,29,39,40,21,77,1,45,70,37,31,95,74,16,45,67,60,95,75,95,35,11,2018_05,2018,5,True,True,False,40.0,-35.0,1.87,13.52,12
907,01-20183908238974-56,47571197,CHAPECO,CHAP - CENTRO,"R 7 DE SETEMBRO, 91, D TERREO",CEO,CEO_Centro_B3_7.Set.91_D-Terreo,B-3,TR-TRIFASICO,89,23,74,15,54,43,40,15,23,78,67,84,55,81,54,96,1,60,75,73,79,65,55,40,3,88,82,83,89,97,2018_05,2018,5,False,False,False,0.0,0.0,,,30
908,01-20183899746155 -7,48665160,GUATAMBU,GUAT - RURAL,"LN PORTO CHALANA,, FAZENDA EXPERIMENTAL CEO - FACEO",CEO,CEO_Rural_B3_Fazenda-Experimental,B-3,MO-MONOFASICO,1,24,12,2,10,53,43,32,77,1,51,81,88,21,82,60,73,32,69,8,14,68,86,28,73,2,25,8,89,92,2018_05,2018,5,False,False,False,0.0,0.0,,,68
909,01-20183904996810-4,45175634,SAO BENTO DO SUL,BRASILIA,"AV PREFEITO ORNITH BOLLMANN, 0, CEDUP ENTRE 480 - 581",CEPLAN,CEPLAN_Brasilia_A4,A-4,TR-TRIFASICO,68,25,2,66,95,38,93,27,46,38,21,28,48,78,96,62,65,60,59,22,84,79,69,94,95,10,74,84,58,18,2018_05,2018,5,True,False,False,60.0,9.7,0.84,13.56,79
910,01-20195192394349-21,12183828,FLORIANOPOLIS,FLORIANOPOLIS-CENTRO,"R VISC OURO PRETO, 457, ",FAED,FAED_Centro_B3,B-3,TR-TRIFASICO,31,2,5,60,47,58,38,65,46,76,25,27,76,60,12,37,48,88,96,63,48,63,44,1,26,34,4,60,91,95,2019_09,2019,9,False,False,False,0.0,0.0,,,35
911,01-20195241915756 - 80,28925301,JOINVILLE,SAGUACU - JVE,"R PAST GUILHERME RAU,1, UDESC RADIO EDUCATIVA DE JLLE - MIRANTE",CCT,CCT_Saguacu_B3_Radio_Mirante,B-3,MO-MONOFASICO,21,7,12,81,22,27,56,90,42,21,18,89,58,28,62,31,99,71,70,45,10,7,92,66,31,49,64,87,18,23,2019_09,2019,9,False,False,False,0.0,0.0,,,49
912,01-20195259469326-0,28925310,JOINVILLE,AMERICA - JVE,"R OTTO BOEHM, 30, SL6 CX7 - UDESC FUNDACAO",CCT,CCT_America_B3_Radio_CX_7,B-3,BI-BIFASICO,77,10,51,61,89,75,69,24,98,14,70,34,83,71,94,54,64,20,2,28,68,58,13,7,62,47,39,47,95,41,2019_09,2019,9,False,False,False,0.0,0.0,,,28
913,01-20195263156551-94,26445418,LAGES,CIDADE ALTA - LAG*,"R DAS TORRES, 2090, AREA INDUSTRIAL - UDESC RADIO LAGES",CAV,CAV_Cidade-Alta_B3_Radio,B-3,TR-TRIFASICO,3,12,38,54,51,89,99,31,46,55,41,6,89,78,72,87,3,79,88,17,74,9,29,2,11,58,1,66,89,72,2019_09,2019,9,False,False,False,0.0,0.0,,,71
914,01-20195255094713-29,25576640,LAGUNA,PROGRESSO - LAG,"R CEL FERNANDES MARTINS,, GINASIO COBERTO BERTHOLDO WERNER",CERES,CERES_Progresso_B3_Ginasio,B-3,TR-TRIFASICO,39,14,24,78,68,6,15,39,61,61,43,22,81,63,66,83,57,25,99,37,43,95,96,52,45,46,92,70,91,62,2019_09,2019,9,False,False,False,0.0,0.0,,,23
915,01-20195259569400-70,12184158,FLORIANOPOLIS,COQUEIROS - FNS,"R PASCOAL SIMONE, 212, ",CEFID,CEFID_Coqueiros_A4_P.Simone.212,A-4,TR-TRIFASICO,32,5,39,54,73,36,94,91,58,54,41,33,53,56,94,52,10,43,95,51,45,69,95,18,22,74,93,17,35,17,2019_09,2019,9,True,False,False,150.0,29.0,0.81,13.79,53
916,01-20195259569370-1,20665025,FLORIANOPOLIS,FLORIANOPOLIS-CENTRO,"R SALDANHA MARINHO, 47, ",Museu,Museu_Centro_A4,A-4,TR-TRIFASICO,42,6,35,87,7,98,47,97,77,23,40,93,72,4,7,92,81,97,85,70,28,66,71,98,98,72,21,96,44,36,2019_09,2019,9,True,False,False,30.0,9.2,0.69,13.78,50
917,01-20195259570402-1,26454336,JOINVILLE,BOM RETIRO -JVE,"R TTE ANTONIO JOAO,, CAMPUS UNIVER. FACULD. ENGENHARIA",CCT,CCT_B.Retiro_A4_Facul.Eng,A-4,TR-TRIFASICO,9,8,71,51,1,90,93,73,76,48,52,62,61,39,61,66,30,98,61,63,76,90,82,65,50,38,57,28,42,61,2019_09,2019,9,True,False,False,600.0,156.1,0.74,13.79,17
918,01-20195259570999 -68,12264488,LAGUNA,PROGRESSO - LAG,"R CEL FERNANDES MARTINS,, COL COMERCIAL LAGUNENSE",CERES,CERES_Progresso_A4_Col.Comercial-Laguense,A-4,TR-TRIFASICO,17,15,93,75,83,92,40,80,8,43,42,72,6,62,85,42,73,18,79,44,95,59,4,27,44,2,68,5,2,95,2019_09,2019,9,True,False,False,190.0,128.7,0.32,13.79,77
919,01-20195221006788-11,22814907,IBIRAMA,CENTRO / IB,"R DOUTOR GETULIO VARGAS, 2678, SALA 03",CEAVI,CEAVI_Centro_A4,A-4,TR-TRIFASICO,60,18,86,60,97,14,47,56,15,79,39,56,75,30,90,14,51,24,1,64,11,96,29,32,72,30,59,97,59,35,2019_09,2019,9,True,False,False,30.0,17.2,0.43,13.54,74
920,01-20195221006941-47,46190068,IBIRAMA,BELA VISTA / IB,"R DOUTOR GETULIO VARGAS, 2822, CEAVI",CEAVI,CEAVI_Bela-Vista_A4_Dr.Getulio-Vargas.2822,A-4,TR-TRIFASICO,87,19,77,80,4,44,16,81,44,54,8,29,53,57,1,65,63,10,37,55,60,30,23,17,94,1,65,28,15,66,2019_09,2019,9,True,False,False,95.0,22.0,0.77,13.54,30
921,01-20195259572066-79,41399880,CHAPECO,CHAP - STO ANTONIO,"R BELONI TROMBETA ZANIN, 680, E",CEO,CEO_Sto-Antonio_A4_Beloni-Zanin.600,A-4,TR-TRIFASICO,27,21,39,25,62,84,68,45,12,21,42,33,22,41,46,66,36,67,65,80,85,9,37,16,8,6,23,42,53,34,2019_09,2019,9,True,False,False,100.0,5.4,0.95,13.79,80
922,01-20195259569448-5,23421615,FLORIANOPOLIS,SANTA MONICA - FNS,"AV MADRE BENVENUTA, 2007, REITORIA",UDESC-CAMPUS-I,UDESC-CAMPUS-I_Santa-Monica_A4,A-4,TR-TRIFASICO,92,25,68,13,19,57,19,60,61,82,35,66,70,12,39,54,57,41,89,17,48,48,40,13,59,84,45,74,56,93,2019_09,2019,9,True,False,False,720.0,279.9,0.61,13.79,61
923,01-20195205943460-68,24712095,FLORIANOPOLIS,FLORIANOPOLIS-CENTRO,"AV DO ANTAO,, ",Reitoria,Reitoria_Centro_B3,B-3,TR-TRIFASICO,82,1,24,60,35,40,15,51,83,36,97,50,72,60,37,47,30,90,58,15,30,38,48,92,34,5,7,29,18,62,2019_09,2019,9,False,False,False,0.0,0.0,,,52
924,01-20195251105918-4,10061792,FLORIANOPOLIS,COQUEIROS - FNS,"R SAO CRISTOVAO, 177, ",CEFID,CEFID_Coqueiros_B3_S.Cristovao.177,B-3,MO-MONOFASICO,85,3,12,68,83,84,9,20,97,36,2,28,18,14,62,8,58,4,46,51,11,83,12,8,44,68,42,23,52,86,2019_09,2019,9,False,False,False,0.0,0.0,,,84
925,01-20195251106246-63,10065585,FLORIANOPOLIS,COQUEIROS - FNS,"R PASCOAL SIMONE, 149, ",CEFID,CEFID_Coqueiros_B3_P.Simone.149,B-3,TR-TRIFASICO,54,4,33,38,62,81,80,31,58,62,9,36,12,18,79,18,95,37,90,36,51,19,5,79,14,62,66,10,33,67,2019_09,2019,9,False,False,False,0.0,0.0,,,73
926,01-20195259469324-77,28735561,JOINVILLE,AMERICA - JVE,"R OTTO BOEHMM, 48, SL3 CX4",CCT,CCT_America_B3_Radio_CX_4,B-3,TR-TRIFASICO,95,9,73,91,6,46,82,97,89,39,45,78,3,99,2,9,58,15,24,10,97,98,4,35,62,84,74,34,92,99,2019_09,2019,9,False,False,False,0.0,0.0,,,66
927,01-20195241829331-21,48665110,LAGES,MACACOS - LAG*,"LOC MACACOS,, FAZENDA EXPERIMENTAL DO CAV",CAV,CAV_Macacos_B3_Fazenda,B-3,MO-MONOFASICO,63,11,76,59,76,43,43,96,86,75,38,57,12,39,28,73,86,54,93,38,54,5,21,82,34,46,19,72,18,5,2019_09,2019,9,False,False,False,0.0,0.0,,,29
928,01-20195228841211-6,42565431,LAGUNA,PRAIA DO GI - LAG,"AV PRES CASTELO BRANCO,0, RESTAURANTE ESCOLA",CERES,CERES_Praia-do-Gi_B3_Restaurante-Escola,B-3,TR-TRIFASICO,74,13,33,9,20,83,92,35,67,49,74,17,86,75,55,53,2,60,6,9,51,50,86,23,38,80,90,7,45,44,2019_09,2019,9,False,False,False,0.0,0.0,,,13
929,01-20195201597657-14,2102650,IBIRAMA,BELA VISTA / IB,"R 7 DE SETEMBRO, 200, ",CEAVI,CEAVI_Bela-Vista_B3_7.Set.200,B-3,TR-TRIFASICO,61,16,61,82,42,43,43,15,44,39,20,95,62,48,77,18,94,50,27,1,82,91,61,44,62,35,76,17,20,7,2019_09,2019,9,False,False,False,0.0,0.0,,,90
930,01-20195201597677-21,2102811,IBIRAMA,BELA VISTA / IB,"R PROF® HELENA LAUN, 236, ",CEAVI,CEAVI_Bela-Vista_B3_Prof.Helena-Laun.236,B-3,MO-MONOFASICO,36,17,44,85,8,15,74,98,17,20,67,49,33,15,50,92,45,47,1,43,13,15,7,30,41,49,22,58,78,27,2019_09,2019,9,False,False,False,0.0,0.0,,,70
931,01-20195255164652-74,43860100,BALNEARIO CAMBORIU,NOVA ESPERANCA (BC),"R EDGAR LINHARES, 570, GALPAO 04",CEFSI,CEFSI_Nova-Esperanca_,B-3,TR-TRIFASICO,29,20,41,8,55,22,48,29,13,54,36,82,61,90,89,73,17,93,34,56,45,34,75,77,34,6,59,48,16,61,2019_09,2019,9,False,False,False,0.0,0.0,,,38
932,01-20195263251667-9,47553474,CHAPECO,CENTRO,"R SETE DE SETEMBRO, 91, AP101 ED PERETTI - DPTO CURSO ENFERMAGEM",CEO,CEO_Centro_B3_7.Set.91_Departamento-Enfermagem,B-3,TR-TRIFASICO,99,22,60,7,65,94,18,38,59,71,84,1,83,8,12,82,21,14,77,43,74,9,7,21,87,77,81,73,92,83,2019_09,2019,9,False,False,False,0.0,0.0,,,26
